parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,failed_audio,failed_images,failed_video,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timeout,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
100896,e6iSR07SLFmLNQdTjOOK,No,0,0,True,,,2,r,False,False,False,,f,T_foil,3,,,,,1728,100896,1 (752).jpg,0.0-7.0-10.0-0.4,0,True,False,3,False,False,False,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (752).jpg,Fnn,Fnn,,0,0,0,,100896,,,initialTest_response,5,0,5,169,11395,,0.20,207,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
100896,e7YbtaX22inL9HXmaGYs,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1403).jpg,0.0-7.0-2.0-0.9,0,False,True,3,,True,True,False,True,True,False,3,3,0,,0,,,1,,,,,,,,,images/1 (1403).jpg,B,B,,10,10,0,,100896,,,initial_study,8,8,0,0,10895,,0.19,168,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,eBmuQ0LJLBiFZ55NbjpH,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1062).jpg,0.0-6.0-2.0-0.26,0,False,True,3,,True,True,False,True,True,False,2,2,0,,0,,,1,,,,,,,,,images/1 (1062).jpg,B,B,,27,27,0,,100896,,,initial_study,2,2,0,0,9870,,0.17,109,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,eER3ckNlnGhDlsijhATi,No,0,0,True,,,2,r,False,,False,,f,T_foil,3,,,,,1728,100896,1 (1427).jpg,0.0-7.0-10.0-0.8,0,True,False,3,False,False,True,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (1427).jpg,Cn,Cn,,0,29,0,,100896,,,initialTest_response,9,0,9,206,11482,,0.20,211,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
100896,eYZuB2rtTwFqVC8seYCx,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-7.0-5.0-0.6,0,,,3,,,,,,,,3,,,,,,,,,7,,,,,,,8,,,8,,,,,100896,,57,digitPresentation,,,,,11235,,0.19,197,html-keyboard-response,,,,,,,,2562
100896,fEVy9rffhUa8533oYVfK,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-6.0-5.0-0.4,0,,,3,,,,,,,,2,,,,,,,,,5,,,,,,,4,,,4,,,,,100896,,52,digitPresentation,,,,,9984,,0.17,119,html-keyboard-response,,,,,,,,2562
100896,fMy6INyR3Z1i8ZxSdWru,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1989).jpg,0.0-5.0-2.0-0.24,0,False,True,3,,True,True,False,True,True,False,1,1,0,,0,,,1,,,,,,,,,images/1 (1989).jpg,B,B,,25,25,0,,100896,,,initial_study,21,21,0,0,8634,,0.15,31,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,fcIJZtyY8sf0U1oGVdbt,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (2201).jpg,0.0-7.0-10.0-0.10,0,True,True,3,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (2201).jpg,B,B,,2,2,0,,100896,,,initialTest_response,11,11,0,463,11527,,0.20,213,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,fhpiE2YPI7HTgAWeJ24Y,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1311).jpg,0.0-9.0-2.0-0.21,0,True,True,3,,True,True,False,True,True,False,5,5,0,6,0,,,1,,,,,,,,,images/1 (1311).jpg,B,B,,22,22,0,,100896,,,initial_study,1,1,0,295,13451,,0.23,332,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,fjfnrgx7iVRIoak48KKX,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (443).jpg,0.0-8.0-2.0-0.19,0,False,True,3,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,,images/1 (443).jpg,A,A,,20,20,0,,100896,,,initial_study,0,0,0,0,12217,,0.21,254,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,gLgSonFF7QpBp8wPev7Y,No,0,0,True,,,2,r,False,False,False,,j,T_target,3,,,,,1728,100896,1 (221).jpg,0.0-5.0-10.0-0.13,0,True,True,3,False,True,True,False,True,True,True,1,1,2,,0,,,1,,,,0,,,,,images/1 (221).jpg,Dn+1,Dn,,7,7,0,,100896,,,initialTest_response,14,14,25,150,9156,,0.16,64,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,gZCFBytuKTTJYSORB8wN,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (127).jpg,0.0-6.0-2.0-0.22,0,True,True,3,,True,True,False,True,True,False,2,2,0,5,0,,,1,,,,,,,,,images/1 (127).jpg,B,B,,23,23,0,,100896,,,initial_study,12,12,0,226,9817,,0.17,105,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,gbwU55w8X4oyBXxP73cK,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (1517).jpg,0.0-9.0-2.0-0.19,0,False,True,3,,True,True,False,False,False,False,5,5,0,,0,,,1,,,,,,,,,images/1 (1517).jpg,A,A,,20,20,0,,100896,,,initial_study,0,0,0,0,13428,,0.23,330,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,giS4hnOKq6j5M8nkVZ37,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-7.0-9.0-0.0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,100896,,,fixation,,,,,11296,,0.19,202,html-keyboard-response,,,,,,,,2562
100896,goRDYbBx4qz3yKwqbqy3,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (2125).jpg,0.0-9.0-2.0-0.6,0,True,True,3,,True,True,False,False,False,False,5,5,0,2,0,,,1,,,,,,,,,images/1 (2125).jpg,A,A,,7,7,0,,100896,,,initial_study,0,0,0,84,13272,,0.23,317,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,hQ8PqU37vf1swbS5jA8U,No,,0,,,,2,r,,,,,,,3,,,,,1306,100896,,0.0-1.0,0,,,3,,,,,,,,,,,,,,,,,,,,{'Q0': '100896'},,2480,,,,,,,,,,100896,,,enterid,,,,,2946,,0.05,1,survey-text,,,,,,,,885
100896,hVfYWQCIC1FBwHv4cda8,No,0,0,True,,,2,r,False,False,False,,j,T_target,3,,,,,1728,100896,1 (1815).jpg,0.0-5.0-10.0-0.3,0,True,True,3,False,True,True,False,True,True,True,1,1,2,,0,,,1,,,,0,,,,,images/1 (1815).jpg,Dn+1,Dn,,28,28,0,,100896,,,initialTest_response,4,4,30,223,8927,,0.15,54,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,hkNgZQ3bSIZCGTzgmU5w,No,,0,True,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1815).jpg,0.0-5.0-2.0-0.27,0,True,True,3,,True,True,False,True,True,True,1,1,2,5,0,,,1,,,,,,,,,images/1 (1815).jpg,Dn+1,Dn,,28,28,0,,100896,,,initial_study,4,4,30,223,8667,,0.15,34,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,hwwfKTFOUR7TNZYLMdYY,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-5.0-4.0-0.0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,100896,,,fixation,,,,,8712,,0.15,38,html-keyboard-response,,,,,,,,2562
100896,i1o1suyvVRmxxhuktsKJ,No,0,0,True,,,2,r,False,False,False,,f,T_foil,3,,,,,1728,100896,1 (2126).jpg,0.0-7.0-10.0-0.26,0,True,True,3,False,False,False,False,True,True,True,3,3,4,6,0,,,1,,,,0,,,,,images/1 (2126).jpg,Fnn+1,Fnn,,0,0,0,,100896,,,initialTest_response,27,27,24,298,11878,,0.20,229,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
100896,i9HGiVG8CwXJdCzgpQOo,No,0,0,False,,,2,r,False,False,,,f,T_foil,3,,,,,1728,100896,1 (2361).jpg,0.0-8.0-10.0-0.2,0,False,True,3,False,False,False,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (2361).jpg,Fn+1,Fn,,0,0,0,,100896,,,initialTest_response,3,3,0,0,12544,,0.21,281,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
100896,iK3Oo0YqIN9W8YunpvET,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (1027).jpg,0.0-5.0-10.0-0.22,0,True,True,3,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (1027).jpg,B,B,,3,3,0,,100896,,,initialTest_response,23,23,0,117,9354,,0.16,73,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,iWroii0kDlpzrUZvcxwq,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-7.0-5.0-0.5,0,,,3,,,,,,,,3,,,,,,,,,6,,,,,,,5,,,5,,,,,100896,,57,digitPresentation,,,,,11224,,0.19,196,html-keyboard-response,,,,,,,,2562
100896,idKcGizkXs0G3G9caL34,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-7.0-7.0-0.0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,<p background:white>INCORRECT!</p>,,,,,,,,100896,,,promptfeedback,,,,,11273,,0.19,200,html-keyboard-response,,,,,,,,2562
100896,igDiR0wJJK1n4w6im4DM,No,0,0,True,,,2,r,False,,False,,f,T_foil,3,,,,,1728,100896,1 (917).jpg,0.0-6.0-10.0-0.19,0,True,False,3,False,False,True,False,True,False,True,2,1,2,,0,,,2,,,,0,,,,,images/1 (917).jpg,Cn,Cn,,0,5,0,,100896,,,initialTest_response,20,0,20,265,10516,,0.18,146,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
100896,igTcupgpkm6WTURtooTa,No,0,0,True,,,2,r,False,,False,,f,T_foil,3,,,,,1728,100896,1 (2401).jpg,0.0-7.0-10.0-0.2,0,True,False,3,False,False,True,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (2401).jpg,Cn,Cn,,0,9,0,,100896,,,initialTest_response,3,0,3,364,11351,,0.19,205,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
100896,jHRBdwHFfDrjuJcfrRXX,No,,0,True,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (2109).jpg,0.0-6.0-2.0-0.14,0,True,True,3,,True,True,False,True,True,True,2,2,3,9,0,,,1,,,,,,,,,images/1 (2109).jpg,Dn+1,Dn,,15,15,0,,100896,,,initial_study,21,21,15,397,9725,,0.17,97,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,jKmFjwq3IS5aeqKuYiKi,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1030).jpg,0.0-5.0-2.0-0.1,0,True,True,3,,True,True,False,True,True,False,1,1,0,5,0,,,1,,,,,,,,,images/1 (1030).jpg,B,B,,2,2,0,,100896,,,initial_study,12,12,0,218,8367,,0.14,8,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,jeNPvpmCZWOnBgojJRGX,No,0,0,True,,,2,r,False,False,False,,f,T_foil,3,,,,,1728,100896,1 (74).jpg,0.0-7.0-10.0-0.25,0,True,True,3,False,False,False,False,True,True,True,3,3,4,7,0,,,1,,,,0,,,,,images/1 (74).jpg,Fnn+1,Fnn,,0,0,0,,100896,,,initialTest_response,26,26,6,306,11857,,0.20,228,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
100896,jtvjn96b8nV7s29wK2hK,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (2348).jpg,0.0-5.0-2.0-0.14,0,False,True,3,,True,True,False,True,True,False,1,1,0,,0,,,1,,,,,,,,,images/1 (2348).jpg,B,B,,15,15,0,,100896,,,initial_study,19,19,0,0,8518,,0.15,21,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,kOhJTFcGCEQZ9rFlmbYu,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1469).jpg,0.0-7.0-2.0-0.10,0,False,True,3,,True,True,False,True,True,False,3,3,0,,0,,,1,,,,,,,,,images/1 (1469).jpg,B,B,,11,11,0,,100896,,,initial_study,6,6,0,0,10907,,0.19,169,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,kfBiiUFNEadImAzAsNjj,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (2387).jpg,0.0-6.0-10.0-0.9,0,False,True,3,False,True,True,False,True,True,False,2,2,False,,0,,,1,,,,0,,,,,images/1 (2387).jpg,B,B,,25,25,0,,100896,,,initialTest_response,10,10,0,0,10283,,0.18,136,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,kknbcnVPRAs6kvbEKXfl,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (494).jpg,0.0-6.0-2.0-0.0,0,True,True,3,,True,True,False,True,True,False,2,2,0,6,0,,,1,,,,,,,,,images/1 (494).jpg,B,B,,1,1,0,,100896,,,initial_study,26,26,0,274,9556,,0.16,83,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,kkyyN7XBWaEXHkMl10Na,No,0,0,True,,,2,r,False,False,False,,j,T_target,3,,,,,1728,100896,1 (1148).jpg,0.0-8.0-10.0-0.17,0,False,True,3,False,True,True,False,True,True,True,4,4,5,,0,,,1,,,,0,,,,,images/1 (1148).jpg,Dn+1,Dn,,16,16,0,,100896,,,initialTest_response,18,18,25,0,12882,,0.22,296,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,l7nFerBAn9MSCOtpKe3g,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (168).jpg,0.0-8.0-2.0-0.4,0,False,True,3,,True,True,False,True,True,False,4,4,0,,0,,,1,,,,,,,,,images/1 (168).jpg,B,B,,5,5,0,,100896,,,initial_study,23,23,0,0,12042,,0.21,239,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,lFEDgegvwKSpAieVImZe,No,,0,True,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (2242).jpg,0.0-9.0-2.0-0.12,0,True,True,3,,True,True,False,True,True,True,5,5,6,3,0,,,1,,,,,,,,,images/1 (2242).jpg,Dn+1,Dn,,13,13,0,,100896,,,initial_study,3,3,7,123,13342,,0.23,323,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,lPS2WKuNmtWblAhm5Lf5,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (408).jpg,0.0-5.0-10.0-0.15,0,True,True,3,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (408).jpg,B,B,,12,12,0,,100896,,,initialTest_response,16,16,0,338,9201,,0.16,66,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,ldNK2IuFoCjZMfXFWdpR,No,0,0,True,,,2,r,False,,False,,f,T_foil,3,,,,,1728,100896,1 (2314).jpg,0.0-7.0-10.0-0.23,0,False,False,3,False,False,True,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (2314).jpg,Cn,Cn,,0,11,0,,100896,,,initialTest_response,24,0,24,0,11814,,0.20,226,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
100896,ldslwGoI1ZltwZRom0Vu,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (295).jpg,0.0-6.0-2.0-0.6,0,True,True,3,,True,True,False,True,True,False,2,2,0,1,0,,,1,,,,,,,,,images/1 (295).jpg,B,B,,7,7,0,,100896,,,initial_study,24,24,0,10,9625,,0.17,89,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,lq3MCR6K8BKND20GrEFA,No,0,0,False,,,2,r,False,False,,,f,T_foil,3,,,,,1728,100896,1 (342).jpg,0.0-5.0-10.0-0.2,0,False,True,3,False,False,False,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (342).jpg,Fn+1,Fn,,0,0,0,,100896,,,initialTest_response,3,3,0,0,8904,,0.15,53,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
100896,m2jwSwXRaQcX7EXYoxwz,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (980).jpg,0.0-8.0-2.0-0.22,0,True,True,3,,True,True,False,True,True,False,4,4,0,5,0,,,1,,,,,,,,,images/1 (980).jpg,B,B,,23,23,0,,100896,,,initial_study,20,20,0,205,12251,,0.21,257,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,m6AGiiG0R3X6ULQBYhKN,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (653).jpg,0.0-8.0-10.0-0.6,0,False,True,3,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (653).jpg,B,B,,9,9,0,,100896,,,initialTest_response,7,7,0,0,12634,,0.22,285,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,m9nLNsLjP8vPFMDDYWA7,No,0,0,False,,,2,r,False,False,,,f,T_foil,3,,,,,1728,100896,1 (2068).jpg,0.0-5.0-10.0-0.12,0,True,True,3,False,False,False,False,True,True,False,1,1,False,5,0,,,1,,,,0,,,,,images/1 (2068).jpg,Fn+1,Fn,,0,0,0,,100896,,,initialTest_response,13,13,0,211,9134,,0.16,63,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
100896,maqRTtSvm3LEpLUTtKWt,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (877).jpg,0.0-6.0-2.0-0.5,0,True,True,3,,True,True,False,False,False,False,2,2,0,2,0,,,1,,,,,,,,,images/1 (877).jpg,A,A,,6,6,0,,100896,,,initial_study,0,0,0,85,9613,,0.17,88,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,mkBYBawaOuTCgvXSe2P1,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (403).jpg,0.0-8.0-10.0-0.28,0,True,True,3,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (403).jpg,B,B,,25,25,0,,100896,,,initialTest_response,29,29,0,454,13131,,0.22,307,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,mrq9K22SUTysNw7QefBf,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (2283).jpg,0.0-7.0-10.0-0.22,0,False,True,3,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (2283).jpg,B,B,,22,22,0,,100896,,,initialTest_response,23,23,0,0,11793,,0.20,225,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,mrv9hJvhvpeupWtry5VQ,No,,0,True,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1346).jpg,0.0-7.0-2.0-0.20,0,False,True,3,,True,True,False,True,True,True,3,3,4,,0,,,1,,,,,,,,,images/1 (1346).jpg,Dn+1,Dn,,21,21,0,,100896,,,initial_study,7,7,15,0,11022,,0.19,179,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,n0aqGUokSbDEHXNqHzrJ,No,0,0,True,,,2,r,False,False,False,,f,T_foil,3,,,,,1728,100896,1 (1851).jpg,0.0-7.0-10.0-0.13,0,True,False,3,False,False,False,False,True,False,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (1851).jpg,Fnn,Fnn,,0,0,0,,100896,,,initialTest_response,14,0,14,175,11596,,0.20,216,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
100896,n1rXE4oFpKgKfDnBFHPQ,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (218).jpg,0.0-8.0-2.0-0.23,0,False,True,3,,True,True,False,False,False,False,4,4,0,,0,,,1,,,,,,,,,images/1 (218).jpg,A,A,,24,24,0,,100896,,,initial_study,0,0,0,0,12262,,0.21,258,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,nCGQQIeAvPM2Tthpqkzl,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (1578).jpg,0.0-6.0-2.0-0.3,0,True,True,3,,True,True,False,False,False,False,2,2,0,9,0,,,1,,,,,,,,,images/1 (1578).jpg,A,A,,4,4,0,,100896,,,initial_study,0,0,0,399,9590,,0.17,86,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,nOzY9aN52xWFXpkOmjJO,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (847).jpg,0.0-6.0-2.0-0.19,0,False,True,3,,True,True,False,False,False,False,2,2,0,,0,,,1,,,,,,,,,images/1 (847).jpg,A,A,,20,20,0,,100896,,,initial_study,0,0,0,0,9781,,0.17,102,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,nT4f2gnva2sPulKqXjX3,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (1727).jpg,0.0-8.0-10.0-0.7,0,True,True,3,False,True,True,False,True,True,False,4,4,False,,0,,,1,,,,0,,,,,images/1 (1727).jpg,B,B,,1,1,0,,100896,,,initialTest_response,8,8,0,300,12657,,0.22,286,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,nfBXN0Gmd9NWxiHXm9Hm,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-7.0-5.0-0.2,0,,,3,,,,,,,,3,,,,,,,,,3,,,,,,,6,,,6,,,,,100896,,57,digitPresentation,,,,,11190,,0.19,193,html-keyboard-response,,,,,,,,2562
100896,nrM5fqX4d1lBlu6vN7fX,No,,0,False,,,2,r,,,,,,T_target,3,,,,,1728,100896,1 (1438).jpg,0.0-9.0-2.0-0.8,0,True,True,3,,True,True,False,True,True,False,5,5,0,5,0,,,1,,,,,,,,,images/1 (1438).jpg,B,B,,9,9,0,,100896,,,initial_study,21,21,0,243,13296,,0.23,319,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,ntAKq3SFE4pFFXePQf0i,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (2217).jpg,0.0-5.0-10.0-0.24,0,False,True,3,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (2217).jpg,B,B,,6,6,0,,100896,,,initialTest_response,25,25,0,0,9398,,0.16,75,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,o550xGgC6dFmbafL4GA6,No,,0,,,,2,r,False,,,57,,,3,,,,,1728,100896,,0.0-8.0-6.0-0.0-0.0,0,,,3,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,100896,,,answer_counting,,,,,12455,,0.21,275,survey-text,,,,,,,,2562
100896,o5pcuhwuyJDBCb0p6MFF,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (1479).jpg,0.0-7.0-10.0-0.12,0,True,True,3,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (1479).jpg,B,B,,16,16,0,,100896,,,initialTest_response,13,13,0,166,11574,,0.20,215,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,oGguOmRTJDvvkdhrL9vJ,No,0,0,False,,,2,r,False,False,,,j,T_target,3,,,,,1728,100896,1 (2014).jpg,0.0-7.0-10.0-0.21,0,True,True,3,False,True,True,False,True,True,False,3,3,False,,0,,,1,,,,0,,,,,images/1 (2014).jpg,B,B,,7,7,0,,100896,,,initialTest_response,22,22,0,225,11773,,0.20,224,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
100896,oRSvNQfXi6oMh8Ad9VNr,No,0,0,False,,,2,r,False,False,,,f,T_foil,3,,,,,1728,100896,1 (721).jpg,0.0-5.0-10.0-0.9,0,True,True,3,False,False,False,False,True,True,False,1,1,False,1,0,,,1,,,,0,,,,,images/1 (721).jpg,Fn+1,Fn,,0,0,0,,100896,,,initialTest_response,10,10,0,32,9068,,0.16,60,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
100896,osfumomfymwrDBYdLPQN,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (1586).jpg,0.0-7.0-2.0-0.25,0,True,True,3,,True,True,False,False,False,False,3,3,0,7,0,,,1,,,,,,,,,images/1 (1586).jpg,A,A,,26,26,0,,100896,,,initial_study,0,0,0,328,11079,,0.19,184,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
100896,oyaCaMZUgpu7BYqDDSLj,No,0,0,True,,,2,r,False,False,False,,j,T_target,3,,,,,1728,100896,1 (360).jpg,0.0-5.0-10.0-0.1,0,False,True,3,False,True,True,False,True,True,True,1,1,2,,0,,,1,,,,0,,,,,images/1 (360).jpg,Dn+1,Dn,,9,9,0,,100896,,,initialTest_response,2,2,27,0,8882,,0.15,52,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
100896,pBhSZLucDNn5vkHvhfpd,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-8.0-5.0-0.2,0,,,3,,,,,,,,4,,,,,,,,,3,,,,,,,6,,,6,,,,,100896,,57,digitPresentation,,,,,12387,,0.21,269,html-keyboard-response,,,,,,,,2562
100896,pshBIAygGlwuUrfsY8XW,No,,0,,,,2,r,,,,,,,3,,,,,1728,100896,,0.0-8.0-5.0-0.5,0,,,3,,,,,,,,4,,,,,,,,,6,,,,,,,9,,,9,,,,,100896,,57,digitPresentation,,,,,12422,,0.21,272,html-keyboard-response,,,,,,,,2562
100896,qBsZ0e8csvgk6VZltkgB,No,,0,False,,,2,r,,,,,,T_nontarget,3,,,,,1728,100896,1 (2013).jpg,0.0-8.0-2.0-0.18,0,True,True,3,,True,True,False,False,False,False,4,4,0,9,0,,,1,,,,,,,,,images/1 (2013).jpg,A,A,,19,19,0,,100896,,,initial_study,0,0,0,408,12205,,0.21,253,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
