parent_document_id,document_id,HaveSeenImages,accumulated_accuracy,all_accumulated_accuracy,anRepeatedItem,browser,browser_version,codeversion,condition,correct,correct_appear1,correct_appear2,correct_response,correct_response_key,current_assignmentTypesWithinList,designversion,fullscreen,height,id,id_picName,internal_node_id,is_changedfullscreen,is_chosenFinal,is_currentObjAppear1,is_finished,is_old,is_studied_appear0_initial,is_studied_appear1_initial,is_studied_appear2_initial,is_tested_appear0_initial,is_tested_appear1_initial,is_tested_appear2_initial,listNum_appear0_initial,listNum_appear1_initial,listNum_appear2_initial,listNum_infinalOrder,listNum_pickedFrom,microphone,mobile,num_CurrObjAppear,os,presPos_digit,question_order,recognition_correct,response,responsesum,rt,session_id,stimulus,stimulusConditionName_nPlusOneTrial,stimulusConditions,stimulus_id,studyPos_appear0_initial,studyPos_appear1_initial,studyPos_appear2_initial,study_id,subject_id,success,sum_currList,task,testPos_appear0_initial,testPos_appear1_initial,testPos_appear2_initial,testPos_final,time_elapsed,timepassed_mins,trial_index,trial_type,type_code_studiedCurr,type_code_testiedCurr,type_code_testiedNext,type_comment,vsync_rate,webaudio,webcam,width
3309,KKJK9ba1wLivodEpiezz,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-14.0-8.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Now judge if you have seen this pictures from the list you JUST studied before the digits,,,,,,,,3309,,,prompt,,,,,38011,0.66,733,html-keyboard-response,,,,,,,,2562
3309,KPevJVGZGJJYje33EOvU,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (1496).jpg,0.0-22.0-1.0-0.34,0,True,,0,False,,False,False,,False,False,,0,0,7,0,,,1,,,,0,,,,,images/1 (1496).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,335,42734,0.74,1100,image-keyboard-response,,,,final Foil,,,,2562
3309,KRjOw4g1tNmjjCNC8nKf,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,3309,1 (988).jpg,0.0-9.0-2.0-0.29,0,True,True,0,,True,True,False,False,False,False,5,5,0,2,0,,,1,,,,,,,,,images/1 (988).jpg,A,A,,30,30,0,,3309,,,initial_study,0,0,0,62,31779,0.55,340,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
3309,KRtzP53j2LZH58xwU9mN,,0,,,,,2,r,False,,,,j,T_target,3,,1728,3309,1 (1648).jpg,0.0-25.0-1.0-0.20,0,True,,0,True,,True,False,,True,False,,6,0,10,0,,,,,,,0,,,,,images/1 (1648).jpg,,B,,,2,0,,3309,,,finalTest,,26,0,465,44295,0.76,1230,image-keyboard-response,,,,"current target, not in next trial",,,,2562
3309,KS7KozaaieyUtnoBRnpI,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1728,3309,1 (2156).jpg,0.0-10.0-10.0-0.1,0,True,False,0,False,False,True,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (2156).jpg,Cn,Cn,,0,7,0,,3309,,,initialTest_response,2,0,2,297,33175,0.58,432,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
3309,KUCs9la8b2YFtnATFQ11,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-14.0-9.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,3309,,,fixation,,,,,38022,0.66,734,html-keyboard-response,,,,,,,,2562
3309,KY5zHfHl9zDDFE2DfnB4,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (1723).jpg,0.0-18.0-1.0-0.20,0,True,,0,False,,False,False,,False,False,,0,0,3,7,,,1,,,,0,,,,,images/1 (1723).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,129,40256,0.69,894,image-keyboard-response,,,,final Foil,,,,2562
3309,KboVAtHsMSSSQl8vTlxX,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-12.0-5.0-0.5,0,,,0,,,,,,,,8,,,,,,,,,6,,,,,,,9,,,9,,,,,3309,,55,digitPresentation,,,,,35512,0.62,576,html-keyboard-response,,,,,,,,2562
3309,KclFqAX4RB8PkPfYANNF,,0,,True,,,2,r,False,,False,,f,T_foil,3,,1728,3309,1 (838).jpg,0.0-14.0-10.0-0.0,0,False,False,0,False,False,True,False,True,False,False,10,9,0,,0,,,2,,,,0,,,,,images/1 (838).jpg,Cn,Cn,,0,17,0,,3309,,,initialTest_response,1,0,0,0,38034,0.66,735,image-keyboard-response,1,0,1,"studied only, in next trial, from last trial",,,,2562
3309,KhT6uSeQvTURn3Pe59sp,,,,,,,2,r,False,,,55,,,3,,1728,3309,,0.0-12.0-6.0-0.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,"{'answer': 'Skipped after 0.01 seconds', 'question': ""Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>""}",Please enter the sum using your number keyboard <p>Press 'enter' to continue.</p>,,,,,,,,,,,3309,,,answer_counting,,,,,35546,0.62,579,survey-text,,,,,,,,2562
3309,KhVoRneKqhy60dXrlayb,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (1374).jpg,0.0-18.0-1.0-0.30,0,True,,0,False,,False,False,,False,False,,0,0,3,4,,,1,,,,0,,,,,images/1 (1374).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,139,40375,0.70,904,image-keyboard-response,,,,final Foil,,,,2562
3309,KlE1ADzhTvE1WrHHTAKX,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (1040).jpg,0.0-18.0-1.0-0.0,0,True,,0,False,,False,False,,False,False,,0,0,3,2,,,1,,,,0,,,,,images/1 (1040).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,109,40013,0.69,874,image-keyboard-response,,,,final Foil,,,,2562
3309,KrDEPVBIIvBRCuabRpSb,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,3309,1 (1837).jpg,0.0-9.0-10.0-0.13,0,False,False,0,False,False,True,False,True,True,True,5,4,5,,0,,,2,,,,0,,,,,images/1 (1837).jpg,Dn,Dn,,0,9,0,,3309,,,initialTest_response,14,9,14,0,32241,0.56,368,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
3309,Kw0M7hJZuA8zM344Vsai,,,,False,,,2,r,,,,,,T_target,3,,1728,3309,1 (2302).jpg,0.0-8.0-2.0-0.14,0,True,True,0,,True,True,False,True,True,False,4,4,0,10,0,,,1,,,,,,,,,images/1 (2302).jpg,B,B,,15,15,0,,3309,,,initial_study,29,29,0,450,30399,0.53,249,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,KxvKSf8Lr1Aiuz3Louty,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,3309,1 (1247).jpg,0.0-8.0-10.0-0.22,0,True,False,0,False,False,False,False,True,False,True,4,3,4,,0,,,2,,,,0,,,,,images/1 (1247).jpg,Fnn,Fnn,,0,0,0,,3309,,,initialTest_response,23,0,23,298,31229,0.54,301,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
3309,KyFdP6IzK15n0Xud8VHr,,0,,True,,,2,r,False,False,,,j,T_target,3,,1728,3309,1 (2225).jpg,0.0-11.0-10.0-0.28,0,False,True,0,False,True,True,False,True,True,True,7,7,8,,0,,,1,,,,0,,,,,images/1 (2225).jpg,Dn+1,Dn,,6,6,0,,3309,,,initialTest_response,29,29,17,0,35013,0.61,535,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
3309,L30lKVrBmcL1fsdv9grh,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (752).jpg,0.0-18.0-1.0-0.23,0,True,,0,False,,False,False,,False,False,,0,0,3,6,,,1,,,,0,,,,,images/1 (752).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,132,40291,0.70,897,image-keyboard-response,,,,final Foil,,,,2562
3309,L4jUgPX5UbvgVR1JRjld,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,3309,1 (48).jpg,0.0-11.0-10.0-0.1,0,True,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (48).jpg,B,B,,8,8,0,,3309,,,initialTest_response,2,2,0,176,34391,0.60,508,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,L61HVk79V4l2vWzJMQ2I,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,3309,1 (1500).jpg,0.0-10.0-2.0-0.20,0,True,True,0,,True,True,False,False,False,False,6,6,0,5,0,,,1,,,,,,,,,images/1 (1500).jpg,A,A,,21,21,0,,3309,,,initial_study,0,0,0,229,32885,0.57,407,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
3309,L6fzn3Ggal2KOCi6vGFJ,,0,,,,,2,r,False,,,,j,T_target,3,,1728,3309,1 (1848).jpg,0.0-23.0-1.0-0.32,0,True,,0,True,,True,False,,True,False,,10,0,8,0,,,,,,,0,,,,,images/1 (1848).jpg,,B,,,7,0,,3309,,,finalTest,,30,0,381,43282,0.74,1146,image-keyboard-response,,,,"current target, not in next trial",,,,2562
3309,L6gt4plPRhjs0InZZyCc,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,3309,1 (1038).jpg,0.0-7.0-2.0-0.21,0,True,True,0,,True,True,False,False,False,False,3,3,0,6,0,,,1,,,,,,,,,images/1 (1038).jpg,A,A,,22,22,0,,3309,,,initial_study,0,0,0,299,29286,0.51,180,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
3309,LBxhsz671KZGLeLS0KCv,,,,True,,,2,r,,,,,,T_target,3,,1728,3309,1 (128).jpg,0.0-9.0-2.0-0.23,0,True,True,0,,True,True,False,True,True,True,5,5,6,4,0,,,1,,,,,,,,,images/1 (128).jpg,Dn+1,Dn,,24,24,0,,3309,,,initial_study,16,16,9,157,31710,0.55,334,image-keyboard-response,1,1,1,"current target, in next trial",,,,2562
3309,LKLLZdRBXsawcSOvXvYd,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1728,3309,1 (2140).jpg,0.0-18.0-1.0-0.39,0,True,,0,True,,True,False,,False,False,,8,0,3,0,,,,,,,0,,,,,images/1 (2140).jpg,,A,,,5,0,,3309,,,finalTest,,0,0,148,40485,0.70,913,image-keyboard-response,,,,"studied only, not in trial",,,,2562
3309,LKQWpYWdZJLRNaU4UI2q,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1728,3309,1 (94).jpg,0.0-7.0-10.0-0.25,0,False,True,0,False,False,False,False,True,True,True,3,3,4,,0,,,1,,,,0,,,,,images/1 (94).jpg,Fnn+1,Fnn,,0,0,0,,3309,,,initialTest_response,26,26,9,0,30104,0.53,228,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
3309,LSlcG3BYunb1vd4VrTob,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1728,3309,1 (1417).jpg,0.0-14.0-10.0-0.15,0,True,True,0,False,False,False,False,True,True,False,10,10,0,7,0,,,1,,,,0,,,,,images/1 (1417).jpg,Fnn+1,Fnn,,0,0,0,,3309,,,initialTest_response,16,16,0,302,38380,0.66,750,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
3309,LYnDToCKBQidwvpQCNR2,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1728,3309,1 (1038).jpg,0.0-21.0-1.0-0.46,0,True,,0,True,,True,False,,False,False,,3,0,6,0,,,,,,,0,,,,,images/1 (1038).jpg,,A,,,22,0,,3309,,,finalTest,,0,0,299,42288,0.73,1064,image-keyboard-response,,,,"studied only, not in trial",,,,2562
3309,LbQHyNgDae0TGxbrurmu,,,,False,,,2,r,,,,,,T_target,3,,1728,3309,1 (1150).jpg,0.0-9.0-2.0-0.7,0,False,True,0,,True,True,False,True,True,False,5,5,0,,0,,,1,,,,,,,,,images/1 (1150).jpg,B,B,,8,8,0,,3309,,,initial_study,19,19,0,0,31519,0.55,318,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,LdJUDSzfcwaMpDH6xLwF,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-12.0-5.0-0.6,0,,,0,,,,,,,,8,,,,,,,,,7,,,,,,,8,,,8,,,,,3309,,55,digitPresentation,,,,,35523,0.62,577,html-keyboard-response,,,,,,,,2562
3309,LhObF1DcyFzYRL2tIEvr,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,3309,1 (1450).jpg,0.0-13.0-10.0-0.24,0,False,True,0,False,True,True,False,True,True,False,9,9,False,,0,,,1,,,,0,,,,,images/1 (1450).jpg,B,B,,20,20,0,,3309,,,initialTest_response,25,25,0,0,37366,0.65,683,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,LiDhnSM9HT7DgQ8VejzA,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (2297).jpg,0.0-24.0-1.0-0.22,0,True,,0,False,,False,False,,False,False,,0,0,9,8,,,1,,,,0,,,,,images/1 (2297).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,419,43736,0.75,1184,image-keyboard-response,,,,final Foil,,,,2562
3309,Lo6dEQAEKvJun5CBRoQI,,0,,,,,2,r,False,,,,j,T_target,3,,1728,3309,1 (622).jpg,0.0-22.0-1.0-0.27,0,True,,0,True,,True,False,,True,False,,9,0,7,0,,,,,,,0,,,,,images/1 (622).jpg,,B,,,18,0,,3309,,,finalTest,,5,0,328,42652,0.73,1093,image-keyboard-response,,,,"current target, not in next trial",,,,2562
3309,Lp8V9cPLEgzPYGIF8Q3G,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (1550).jpg,0.0-20.0-1.0-0.47,0,True,,0,False,,False,False,,False,False,,0,0,5,6,,,1,,,,0,,,,,images/1 (1550).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,252,41721,0.72,1017,image-keyboard-response,,,,final Foil,,,,2562
3309,LpgPxW1DaUNl6jrmAl4o,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,3309,1 (92).jpg,0.0-9.0-10.0-0.4,0,True,True,0,False,True,True,False,True,True,False,5,5,False,,0,,,1,,,,0,,,,,images/1 (92).jpg,B,B,,18,18,0,,3309,,,initialTest_response,5,5,0,474,32036,0.56,359,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,Lqd3QEaB7zALcay74OzW,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,3309,1 (1227).jpg,0.0-11.0-10.0-0.2,0,False,True,0,False,True,True,False,True,True,False,7,7,False,,0,,,1,,,,0,,,,,images/1 (1227).jpg,B,B,,21,21,0,,3309,,,initialTest_response,3,3,0,0,34417,0.60,509,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,LrteAakFgaSMJisVXdtz,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,3309,1 (2063).jpg,0.0-7.0-10.0-0.24,0,False,False,0,False,False,True,False,True,True,True,3,2,3,,0,,,2,,,,0,,,,,images/1 (2063).jpg,Dn,Dn,,0,17,0,,3309,,,initialTest_response,25,17,25,0,30082,0.52,227,image-keyboard-response,1,1,1,"current target, in next trial, from last trial",,,,2562
3309,LsTVVYhapzar1TNoAclf,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,3309,1 (132).jpg,0.0-5.0-10.0-0.11,0,True,True,0,False,True,True,False,True,True,False,1,1,False,,0,,,1,,,,0,,,,,images/1 (132).jpg,B,B,,18,18,0,,3309,,,initialTest_response,12,12,0,134,27378,0.48,62,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,Lsco5ovpnECGeIC9mh0P,,,,False,,,2,r,,,,,,T_target,3,,1728,3309,1 (758).jpg,0.0-14.0-2.0-0.24,0,True,True,0,,True,True,False,True,True,False,10,10,0,5,0,,,1,,,,,,,,,images/1 (758).jpg,B,B,,25,25,0,,3309,,,initial_study,11,11,0,225,37811,0.65,715,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,M15YXg81lUwk5DhxFAaQ,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1728,3309,1 (2238).jpg,0.0-19.0-1.0-0.46,0,True,,0,True,,True,False,,False,False,,3,0,4,0,,,,,,,0,,,,,images/1 (2238).jpg,,A,,,14,0,,3309,,,finalTest,,0,0,203,41140,0.71,968,image-keyboard-response,,,,"studied only, not in trial",,,,2562
3309,M28IiqdsHlvS4Ev9OGe4,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1728,3309,1 (1691).jpg,0.0-22.0-1.0-0.8,0,True,,0,True,,True,False,,False,False,,7,0,7,0,,,,,,,0,,,,,images/1 (1691).jpg,,A,,,11,0,,3309,,,finalTest,,0,0,309,42414,0.73,1074,image-keyboard-response,,,,"studied only, not in trial",,,,2562
3309,M73Eo1Suh20ayob8D78D,,0,,,,,2,r,False,False,False,,j,T_foil,3,,1728,3309,1 (1165).jpg,0.0-18.0-1.0-0.37,0,True,,0,True,,False,False,,True,False,,9,0,3,9,,,,,,,0,,,,,images/1 (1165).jpg,,Fnn,,,0,0,,3309,,,finalTest,,8,0,146,40462,0.70,911,image-keyboard-response,,,,"tested only, in next trial",,,,2562
3309,M9Yys2EJUvzMBlsyR68A,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-14.0-5.0-0.0,0,,,0,,,,,,,,10,,,,,,,,,1,,,,,,,9,,,9,,,,,3309,,54,digitPresentation,,,,,37901,0.66,723,html-keyboard-response,,,,,,,,2562
3309,MDQjUnasnk5xNJrD8SZu,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-7.0-5.0-0.7,0,,,0,,,,,,,,3,,,,,,,,,8,,,,,,,8,,,8,,,,,3309,,54,digitPresentation,,,,,29490,0.52,198,html-keyboard-response,,,,,,,,2562
3309,MEx2X3kiBCuFx1owstBs,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (924).jpg,0.0-18.0-1.0-0.38,0,True,,0,False,,False,False,,False,False,,0,0,3,0,,,1,,,,0,,,,,images/1 (924).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,147,40474,0.70,912,image-keyboard-response,,,,final Foil,,,,2562
3309,MGZnZxhNJt5c0b4GQmn1,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1728,3309,1 (772).jpg,0.0-20.0-1.0-0.25,0,True,,0,True,,True,False,,False,False,,6,0,5,0,,,,,,,0,,,,,images/1 (772).jpg,,A,,,16,0,,3309,,,finalTest,,0,0,230,41464,0.71,995,image-keyboard-response,,,,"studied only, not in trial",,,,2562
3309,MGvab6cn6HV5oHNr6kuH,,0,,,,,2,r,False,,,,j,T_target,3,,1728,3309,1 (805).jpg,0.0-23.0-1.0-0.22,0,True,,0,True,,True,False,,True,False,,1,0,8,0,,,,,,,0,,,,,images/1 (805).jpg,,B,,,22,0,,3309,,,finalTest,,30,0,371,43161,0.74,1136,image-keyboard-response,,,,"current target, not in next trial",,,,2562
3309,MNfTc69wLe1wcBWtV303,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-9.0-5.0-0.2,0,,,0,,,,,,,,5,,,,,,,,,3,,,,,,,8,,,8,,,,,3309,,58,digitPresentation,,,,,31833,0.55,345,html-keyboard-response,,,,,,,,2562
3309,MQKr2jbXlNs3S3z5c2gu,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-9.0-5.0-0.0,0,,,0,,,,,,,,5,,,,,,,,,1,,,,,,,8,,,8,,,,,3309,,58,digitPresentation,,,,,31811,0.55,343,html-keyboard-response,,,,,,,,2562
3309,MQpq11Q48Wcz6NP3ePTs,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-14.0-5.0-0.7,0,,,0,,,,,,,,10,,,,,,,,,8,,,,,,,8,,,8,,,,,3309,,54,digitPresentation,,,,,37978,0.66,730,html-keyboard-response,,,,,,,,2562
3309,MYMsjRvArbwtXxhqyPvE,,0,,,,,2,r,False,,,,j,T_target,3,,1728,3309,1 (780).jpg,0.0-24.0-1.0-0.12,0,True,,0,True,,True,False,,True,False,,8,0,9,0,,,,,,,0,,,,,images/1 (780).jpg,,B,,,10,0,,3309,,,finalTest,,29,0,409,43613,0.75,1174,image-keyboard-response,,,,"current target, not in next trial",,,,2562
3309,Mb5B4rSRtZcbjvepTJ82,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,3309,1 (1149).jpg,0.0-8.0-10.0-0.9,0,True,False,0,False,False,False,False,True,False,True,4,3,4,,0,,,2,,,,0,,,,,images/1 (1149).jpg,Fnn,Fnn,,0,0,0,,3309,,,initialTest_response,10,0,10,359,30935,0.54,288,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
3309,MiuB1icZquYNbkVWf8Uh,,0,,,,,2,r,False,,,,j,T_target,3,,1728,3309,1 (2111).jpg,0.0-17.0-1.0-0.4,0,True,,0,True,,True,False,,True,False,,4,0,2,0,,,,,,,0,,,,,images/1 (2111).jpg,,B,,,8,0,,3309,,,finalTest,,16,0,65,39491,0.68,830,image-keyboard-response,,,,"current target, not in next trial",,,,2562
3309,MjwrL0EL6JDMNqrG6DzP,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,3309,1 (465).jpg,0.0-6.0-2.0-0.22,0,True,True,0,,True,True,False,False,False,False,2,2,0,10,0,,,1,,,,,,,,,images/1 (465).jpg,A,A,,23,23,0,,3309,,,initial_study,0,0,0,476,28087,0.49,105,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
3309,Mla6bY96YKW6WKcs002l,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,3309,1 (1980).jpg,0.0-11.0-2.0-0.3,0,True,True,0,,True,True,False,False,False,False,7,7,0,7,0,,,1,,,,,,,,,images/1 (1980).jpg,A,A,,4,4,0,,3309,,,initial_study,0,0,0,303,33888,0.59,466,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
3309,MoNtpqluBswBOcDkpRco,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,3309,1 (1420).jpg,0.0-10.0-2.0-0.25,0,True,True,0,,True,True,False,False,False,False,6,6,0,1,0,,,1,,,,,,,,,images/1 (1420).jpg,A,A,,26,26,0,,3309,,,initial_study,0,0,0,52,32940,0.57,412,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
3309,Moyjddb20JIQL2KL97RM,,0,,True,,,2,r,False,False,False,,f,T_foil,3,,1728,3309,1 (1161).jpg,0.0-10.0-10.0-0.23,0,True,False,0,False,False,False,False,True,False,True,6,5,6,,0,,,2,,,,0,,,,,images/1 (1161).jpg,Fnn,Fnn,,0,0,0,,3309,,,initialTest_response,24,0,24,226,33669,0.58,454,image-keyboard-response,0,1,1,"tested only, in next trial, from last trial",,,,2562
3309,MrGjquUi6XCknR3PzSzq,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1728,3309,1 (176).jpg,0.0-24.0-1.0-0.30,0,True,,0,True,,True,False,,False,False,,9,0,9,0,,,,,,,0,,,,,images/1 (176).jpg,,A,,,22,0,,3309,,,finalTest,,0,0,427,43832,0.75,1192,image-keyboard-response,,,,"studied only, not in trial",,,,2562
3309,Mw4ASnlgBystCmUSYwAo,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (145).jpg,0.0-20.0-1.0-0.15,0,True,,0,False,,False,False,,False,False,,0,0,5,1,,,1,,,,0,,,,,images/1 (145).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,220,41339,0.71,985,image-keyboard-response,,,,final Foil,,,,2562
3309,MwxGHhWPDiiGlluNoQpu,,0,,False,,,2,r,False,False,,,j,T_target,3,,1728,3309,1 (1759).jpg,0.0-12.0-10.0-0.6,0,False,True,0,False,True,True,False,True,True,False,8,8,False,,0,,,1,,,,0,,,,,images/1 (1759).jpg,B,B,,12,12,0,,3309,,,initialTest_response,7,7,0,0,35722,0.62,589,image-keyboard-response,1,1,0,"current target, not in next trial",,,,2562
3309,MxYOpMIvmLNLSUtHovbM,,0,,,,,2,r,False,,,,j,T_target,3,,1728,3309,1 (470).jpg,0.0-22.0-1.0-0.21,0,True,,0,True,,True,False,,True,False,,6,0,7,0,,,,,,,0,,,,,images/1 (470).jpg,,B,,,27,0,,3309,,,finalTest,,21,0,322,42581,0.73,1087,image-keyboard-response,,,,"current target, not in next trial",,,,2562
3309,MyanrFKNSIn2pFE4HmZa,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-5.0-5.0-0.3,0,,,0,,,,,,,,1,,,,,,,,,4,,,,,,,7,,,7,,,,,3309,,53,digitPresentation,,,,,27018,0.47,42,html-keyboard-response,,,,,,,,2562
3309,N2DN2SB5TwglxFtsXuBu,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-7.0-4.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:60px;"">+</div>",,,,,,,,3309,,,fixation,,,,,29403,0.51,190,html-keyboard-response,,,,,,,,2562
3309,N6Fu2gX0zlVpl0si8ZmW,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1728,3309,1 (2086).jpg,0.0-12.0-10.0-0.17,0,True,True,0,False,False,False,False,True,True,True,8,8,9,9,0,,,1,,,,0,,,,,images/1 (2086).jpg,Fnn+1,Fnn,,0,0,0,,3309,,,initialTest_response,18,18,13,410,35967,0.62,600,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
3309,NBt01b9cRSXwYBTSUIqt,,0,,,,,2,r,False,,,,f,F,3,,1728,3309,1 (1758).jpg,0.0-16.0-1.0-0.29,0,True,,0,False,,False,False,,False,False,,0,0,1,8,,,1,,,,0,,,,,images/1 (1758).jpg,,FF,,,0,0,,3309,,,finalTest,,0,0,30,39080,0.67,795,image-keyboard-response,,,,final Foil,,,,2562
3309,NCLw8FU23lLWNeEaaUqx,,,,False,,,2,r,,,,,,T_nontarget,3,,1728,3309,1 (560).jpg,0.0-10.0-2.0-0.7,0,False,True,0,,True,True,False,False,False,False,6,6,0,,0,,,1,,,,,,,,,images/1 (560).jpg,A,A,,8,8,0,,3309,,,initial_study,0,0,0,0,32730,0.57,394,image-keyboard-response,1,0,0,"studied only, not in trial",,,,2562
3309,NJuYmQjXVSikDeWkBwK1,,0,,False,,,2,r,False,False,,,f,T_foil,3,,1728,3309,1 (1788).jpg,0.0-7.0-10.0-0.2,0,True,True,0,False,False,False,False,True,True,False,3,3,False,2,0,,,1,,,,0,,,,,images/1 (1788).jpg,Fn+1,Fn,,0,0,0,,3309,,,initialTest_response,3,3,0,63,29591,0.52,205,image-keyboard-response,0,1,0,"tested only, not in next trial",,,,2562
3309,NJzLOqto9qMwUH50LuQg,,0,,,,,2,r,False,,,,j,T_nontarget,3,,1728,3309,1 (465).jpg,0.0-25.0-1.0-0.31,0,True,,0,True,,True,False,,False,False,,2,0,10,0,,,,,,,0,,,,,images/1 (465).jpg,,A,,,23,0,,3309,,,finalTest,,0,0,476,44427,0.76,1241,image-keyboard-response,,,,"studied only, not in trial",,,,2562
3309,NNGCbwnzEWNgpt5kpiC1,,,,,,,2,r,,,,,,,3,,1728,3309,,0.0-7.0-3.0-0.0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,Summing up the digits as they appear,,,,,,,,3309,,,prompt,,,,,29392,0.51,189,html-keyboard-response,,,,,,,,2562
3309,NNWHxpxfp5tBjrHL6NKr,,0,,True,,,2,r,False,False,,,f,T_foil,3,,1728,3309,1 (905).jpg,0.0-5.0-10.0-0.6,0,True,True,0,False,False,False,False,True,True,True,1,1,2,1,0,,,1,,,,0,,,,,images/1 (905).jpg,Fnn+1,Fnn,,0,0,0,,3309,,,initialTest_response,7,7,12,53,27263,0.48,57,image-keyboard-response,0,1,1,"tested only, in next trial",,,,2562
